play_rate_per_day,ad_rate_per_day,like_rate_per_day,skip_rate_per_day,artist_diversity_gini,avr_session_len
0.1542283545573922,0.04553408563123,0.0117507317758013,0.0102818903038261,0.1951190476190476,49.89604047619048
35.0,14.0,10.0,19.0,0.1359605911330048,122.2706
0.4026360210878684,0.1150388631679624,0.0313742354094442,0.0156871177047221,0.2048813255709807,84.42972222222222
0.6371355816840232,0.2394906796400938,0.2349719875714128,0.3750514417005243,0.2327214573772771,96.08131
1.0280313133909549,0.4112125253563818,0.2545601347444268,0.4112125253563818,0.2492287055667337,70.32907666666667
0.2930060649857045,0.0803119033545154,0.0247113548783124,0.0194160645472454,0.3516287371709057,71.94197888888888
0.888697599473496,0.2069569752198552,0.1095654574693351,0.04869575887526,0.1946647440519104,72.07691666666666
0.7353614281236991,0.1642828722404008,0.0782299391620956,0.0625839513296765,0.1990673273098222,101.5659277777778
0.3322111237555833,0.0877267469657601,0.018695864107457,0.023010294286101,0.280851183448586,73.2321
0.2328719184927747,0.0823081780879634,0.0883307277041559,0.1144284427076565,0.1802681992337165,77.93318666666667
0.2307197775467797,0.0730125878312594,0.0155760187373353,0.0155760187373353,0.3097677889721288,66.97085303030303
0.4379466294941538,0.1064169380079252,0.0388831119644342,0.0286507140790567,0.2788706620482319,91.06542916666666
0.5532474659860664,0.1674627980002667,0.0384544202815427,0.0347330247704257,0.3747344819447724,89.2297774509804
0.1587564266893546,0.0572955524893911,0.0584892098329201,0.0835560140470287,0.2285714285714286,91.3881
0.2794166286363535,0.0728479067516207,0.01696458102435,0.0129729149009735,0.2760343481654956,70.59348076923077
0.313414407730362,0.0885147318662117,0.0252899233903462,0.0162578078937939,0.3264616086968928,80.61711190476191
0.3621424958805909,0.1189258072891817,0.1153490912804845,0.1779416214326854,0.3314364435966723,66.72286916666667
0.2392980730177912,0.0726981487648986,0.0181745371912246,0.0121163581274831,0.3421036769138035,72.27119583333332
0.235444866091967,0.0765674361274689,0.0641252277567552,0.1100656894332366,0.2711561077874929,76.3186893939394
0.4405036052943917,0.1265377527087561,0.0275909385605558,0.0294937619095597,0.3750044258754381,75.37490583333333
0.2842780953242853,0.1079011748676119,0.0871509489315327,0.1431765589589466,0.2234306569343065,74.38135277777778
0.2170120612907354,0.0850452672625855,0.0630508015912272,0.1129049237796393,0.2393822393822393,58.902275
0.1492292394356102,0.0419707235912653,0.0410380408447928,0.0727492542248599,0.2020127118644068,70.10045952380953
0.228230991540196,0.0835488451173932,0.0590955245952293,0.1120777190599177,0.1759630818619582,73.60913000000001
0.1875071819141422,0.0585959943481694,0.0144236293780109,0.0072118146890054,0.2814938684503902,68.40962833333334
0.1739254261974314,0.0418537121865476,0.0111609899164127,0.0074406599442751,0.2672543449197861,68.3264814814815
0.3035121736541261,0.087833104915985,0.0243980846988847,0.0185425443711523,0.3677721635277904,73.4999238095238
0.4195818827683425,0.1195957860622353,0.0249157887629657,0.0279056834145215,0.3843122435759014,74.00493240740741
0.164629244881844,0.0370096752059959,0.0127619569675848,0.0127619569675848,0.2645133505598622,91.78082666666668
0.2694408216852229,0.0681717741613214,0.0173134664536689,0.014067191493606,0.2820980893270048,117.80021666666669
0.4334883565609739,0.094825577997713,0.0352209289705791,0.0365755800848321,0.3115577889447236,62.195203125
0.4159140791839787,0.1217643192347832,0.0355715988775771,0.027362768367367,0.3495916515426496,79.85200694444444
0.4472110258815787,0.1416168248624999,0.1313682388527137,0.2180153751172696,0.3764344262295083,77.40737083333332
0.2752126661197691,0.0766813917051265,0.0157564503503684,0.0199581704438,0.3391638440928164,85.12766333333332
1.420104804056273,0.5740849207887061,0.4532249374647679,0.6949449041126442,0.0771895101434931,78.88289166666668
0.3199469364249114,0.1251527448475994,0.1150597815534381,0.1665338943536605,0.3029031689858925,70.0760625
0.2831796067635813,0.0831463526242004,0.021690352858487,0.0180752940487392,0.2788995798888738,81.03949333333333
0.2555766676757888,0.0777027963995988,0.0140426740481202,0.0102979609686215,0.3212656464190206,59.63114333333333
0.4074312335562535,0.1333906265763235,0.1424648188604272,0.2014470687071008,0.3351803290466268,77.8444225
0.2469293507727522,0.0648189545778474,0.0144042121284105,0.015433084423297,0.3284772182254196,82.61525333333334
0.2744702991072931,0.1064755470674844,0.0946449307266528,0.1561641356989771,0.2080588919023633,76.22339000000001
0.3765869090958146,0.1255289696986048,0.0170208772472684,0.0297865351827197,0.2848723943113189,73.84950208333333
0.3358936627048534,0.1143467787931415,0.1179201156304272,0.175093505026998,0.1459356246590288,104.32955555555554
1.4585883005499052,0.4993365353233909,0.4073534893427663,0.8278474138256219,0.1714782964782963,97.28076666666666
0.2362688618255894,0.0781641347392927,0.0230939489002455,0.0150998896655451,0.3092105263157894,80.69032727272729
0.3185243717616163,0.1126096263803694,0.0804354474145495,0.1769579843120091,0.1985185185185185,111.42138333333334
0.2783907993832898,0.0975557502112383,0.0773307776064693,0.1499027381294637,0.2619279454722492,86.00681666666667
0.1689302058228937,0.051589464053698,0.0151733717804994,0.0080924649495996,0.2419660678642714,73.14446041666667
0.3448865862894257,0.085053331578151,0.0214969958933788,0.0149544319258287,0.3811967917658976,72.11615648148147
0.1384605619652757,0.054714254324988,0.0357317579265227,0.0759299855938609,0.1999999999999999,67.05946666666667
